université,code_filiere,bac_type,year,score_min,page,filiere_name,score_prev_year
Universite de Sousse,32318,Informatique,2025,102.72,38,Code_32318,105.275
Universite de Sousse,32318,Mathematiques,2023,91.2969,38,Code_32318,
Universite de Sousse,32318,Mathematiques,2024,105.1134,38,Code_32318,91.2969
Universite de Sousse,32318,Mathematiques,2025,94.2632,38,Code_32318,105.1134
Universite de Sousse,32318,Sciences,2023,122.5204,38,Code_32318,
Universite de Sousse,32318,Sciences,2024,123.0821,38,Code_32318,122.5204
Universite de Sousse,32318,Sciences,2025,135.248,38,Code_32318,123.0821
Universite de Sousse,32318,Technique,2023,134.635,38,Code_32318,
Universite de Sousse,32318,Technique,2024,157.9374,38,Code_32318,134.635
Universite de Sousse,32318,Technique,2025,135.16,38,Code_32318,157.9374
Universite de Sousse,32523,Informatique,2023,155.31,39,Code_32523,
Universite de Sousse,32523,Informatique,2024,162.47,39,Code_32523,155.31
Universite de Sousse,32523,Informatique,2025,160.465,39,Code_32523,162.47
Universite de Sousse,32523,Mathematiques,2023,133.1508,39,Code_32523,
Universite de Sousse,32523,Mathematiques,2024,153.325,39,Code_32523,133.1508
Universite de Sousse,32523,Mathematiques,2025,151.67,39,Code_32523,153.325
Universite de Sousse,32523,Sciences,2023,144.0916,39,Code_32523,
Universite de Sousse,32523,Sciences,2024,147.235,39,Code_32523,144.0916
Universite de Sousse,32523,Sciences,2025,152.6195,39,Code_32523,147.235
Universite de Sousse,32523,Technique,2023,177.2509,39,Code_32523,
Universite de Sousse,32523,Technique,2024,180.4769,39,Code_32523,177.2509
Universite de Sousse,32523,Technique,2025,181.0066,39,Code_32523,180.4769
Universite de Sousse,33312,Economie,2023,100.6924,39,Code_33312,
Universite de Sousse,33312,Economie,2024,101.1471,39,Code_33312,100.6924
Universite de Sousse,33312,Economie,2025,99.74,39,Code_33312,101.1471
Universite de Sousse,33312,Mathematiques,2023,100.77,39,Code_33312,
Universite de Sousse,33312,Mathematiques,2024,105.8264,39,Code_33312,100.77
Universite de Sousse,33312,Mathematiques,2025,121.715,39,Code_33312,105.8264
Universite de Sousse,33312,Sciences,2023,122.53,39,Code_33312,
Universite de Sousse,33312,Sciences,2024,107.8025,39,Code_33312,122.53
Universite de Sousse,33312,Sciences,2025,137.6662,39,Code_33312,107.8025
Universite de Sousse,33318,Economie,2023,107.58,39,Code_33318,
Universite de Sousse,33318,Economie,2024,117.985,39,Code_33318,107.58
Universite de Sousse,33318,Economie,2025,104.9259,39,Code_33318,117.985
Universite de Sousse,33318,Informatique,2023,111.5301,39,Code_33318,
Universite de Sousse,33318,Informatique,2024,108.845,39,Code_33318,111.5301
Universite de Sousse,33318,Informatique,2025,108.07,39,Code_33318,108.845
Universite de Sousse,33318,Mathematiques,2023,95.6631,39,Code_33318,
Universite de Sousse,33318,Mathematiques,2024,110.31,39,Code_33318,95.6631
Universite de Sousse,33318,Mathematiques,2025,111.575,39,Code_33318,110.31
Universite de Sousse,33318,Sciences,2023,125.2489,39,Code_33318,
Universite de Sousse,33318,Sciences,2024,112.21,39,Code_33318,125.2489
Universite de Sousse,33318,Sciences,2025,139.25,39,Code_33318,112.21
Universite de Sousse,33318,Technique,2023,137.8963,39,Code_33318,
Universite de Sousse,33318,Technique,2024,106.1219,39,Code_33318,137.8963
Universite de Sousse,33318,Technique,2025,158.8469,39,Code_33318,106.1219
Universite de Monastir,34102,Economie,2023,82.4403,83,Code_34102,
Universite de Monastir,34102,Economie,2024,87.6831,83,Code_34102,82.4403
Universite de Monastir,34102,Economie,2025,83.6501,83,Code_34102,87.6831
Universite de Monastir,34102,Informatique,2023,102.3082,83,Code_34102,
Universite de Monastir,34102,Informatique,2024,114.2332,83,Code_34102,102.3082
Universite de Monastir,34102,Informatique,2025,128.2235,83,Code_34102,114.2332
Universite de Monastir,34102,Lettres,2023,90.1783,83,Code_34102,
Universite de Monastir,34102,Lettres,2024,106.4198,83,Code_34102,90.1783
Universite de Monastir,34102,Lettres,2025,101.64,83,Code_34102,106.4198
Universite de Monastir,34102,Mathematiques,2023,146.7398,83,Code_34102,
Universite de Monastir,34102,Mathematiques,2025,141.3898,83,Code_34102,146.7398
Universite de Monastir,34102,Sciences,2023,148.3074,83,Code_34102,
Universite de Monastir,34102,Sciences,2024,123.5904,83,Code_34102,148.3074
Universite de Monastir,34102,Sciences,2025,146.3225,83,Code_34102,123.5904
Universite de Monastir,34102,Sport,2023,160.65,83,Code_34102,
Universite de Monastir,34102,Sport,2024,164.8014,83,Code_34102,160.65
Universite de Monastir,34102,Sport,2025,138.78,83,Code_34102,164.8014
Universite de Monastir,34102,Technique,2023,122.38,83,Code_34102,
Universite de Monastir,34102,Technique,2024,130.3421,83,Code_34102,122.38
Universite de Monastir,34102,Technique,2025,114.0888,83,Code_34102,130.3421
Universite de Monastir,34103,Economie,2023,87.1134,83,Code_34103,
Universite de Monastir,34103,Economie,2024,83.795,83,Code_34103,87.1134
Universite de Monastir,34103,Economie,2025,81.1484,83,Code_34103,83.795
Universite de Monastir,34103,Informatique,2023,103.345,83,Code_34103,
Universite de Monastir,34103,Informatique,2024,110.1458,83,Code_34103,103.345
Universite de Monastir,34103,Informatique,2025,97.5319,83,Code_34103,110.1458
Universite de Monastir,34103,Lettres,2023,70.9,83,Code_34103,
Universite de Monastir,34103,Lettres,2024,71.1284,83,Code_34103,70.9
Universite de Monastir,34103,Lettres,2025,76.133,83,Code_34103,71.1284
Universite de Monastir,34103,Sciences,2023,120.515,83,Code_34103,
Universite de Monastir,34103,Sciences,2024,131.79,83,Code_34103,120.515
Universite de Monastir,34103,Sciences,2025,128.3091,83,Code_34103,131.79
Universite de Monastir,34103,Sport,2023,135.9382,83,Code_34103,
Universite de Monastir,34103,Sport,2024,86.9932,83,Code_34103,135.9382
Universite de Monastir,34103,Technique,2023,88.5958,83,Code_34103,
Universite de Monastir,34103,Technique,2024,86.2536,83,Code_34103,88.5958
Universite de Monastir,34103,Technique,2025,161.982,83,Code_34103,86.2536
Universite de Monastir,34104,Economie,2023,98.6844,83,Code_34104,
Universite de Monastir,34104,Economie,2024,90.9866,83,Code_34104,98.6844
Universite de Monastir,34104,Economie,2025,97.4038,83,Code_34104,90.9866
Universite de Monastir,34104,Informatique,2023,118.5293,83,Code_34104,
Universite de Monastir,34104,Informatique,2024,107.895,83,Code_34104,118.5293
Universite de Monastir,34104,Lettres,2023,92.8066,83,Code_34104,
Universite de Monastir,34104,Lettres,2024,112.9279,83,Code_34104,92.8066
Universite de Monastir,34104,Lettres,2025,87.3399,83,Code_34104,112.9279
Universite de Monastir,34104,Mathematiques,2024,160.393,83,Code_34104,
Universite de Monastir,34104,Mathematiques,2025,118.265,83,Code_34104,160.393
Universite de Monastir,34104,Sciences,2023,181.3276,83,Code_34104,
Universite de Monastir,34104,Sciences,2024,135.1999,83,Code_34104,181.3276
Universite de Monastir,34104,Sciences,2025,117.4505,83,Code_34104,135.1999
Universite de Monastir,34104,Technique,2024,121.1294,83,Code_34104,
Universite de Monastir,34104,Technique,2025,107.8079,83,Code_34104,121.1294
Universite de Monastir,34105,Economie,2023,112.8743,84,Code_34105,
Universite de Monastir,34105,Economie,2024,110.3919,84,Code_34105,112.8743
Universite de Monastir,34105,Economie,2025,90.8682,84,Code_34105,110.3919
Universite de Monastir,34105,Informatique,2023,100.4631,84,Code_34105,
Universite de Monastir,34105,Lettres,2023,106.7075,84,Code_34105,
Universite de Monastir,34105,Lettres,2024,106.9038,84,Code_34105,106.7075
Universite de Monastir,34105,Lettres,2025,103.7616,84,Code_34105,106.9038
Universite de Monastir,34105,Mathematiques,2025,117.9711,84,Code_34105,
Universite de Monastir,34105,Sciences,2023,154.6792,84,Code_34105,
Universite de Monastir,34105,Sciences,2024,135.5,84,Code_34105,154.6792
Universite de Monastir,34105,Sciences,2025,111.8365,84,Code_34105,135.5
Universite de Monastir,34105,Technique,2024,128.015,84,Code_34105,
Universite de Monastir,34105,Technique,2025,122.4669,84,Code_34105,128.015
Universite de Monastir,34106,Economie,2023,81.71,84,Code_34106,
Universite de Monastir,34106,Economie,2024,95.1908,84,Code_34106,81.71
Universite de Monastir,34106,Economie,2025,89.4343,84,Code_34106,95.1908
Universite de Monastir,34106,Informatique,2023,110.29,84,Code_34106,
Universite de Monastir,34106,Lettres,2023,89.6609,84,Code_34106,
Universite de Monastir,34106,Lettres,2024,97.6232,84,Code_34106,89.6609
Universite de Monastir,34106,Lettres,2025,84.1969,84,Code_34106,97.6232
Universite de Monastir,34106,Mathematiques,2023,106.3415,84,Code_34106,
Universite de Monastir,34106,Mathematiques,2024,120.1022,84,Code_34106,106.3415
Universite de Monastir,34106,Mathematiques,2025,117.4539,84,Code_34106,120.1022
Universite de Monastir,34106,Sciences,2023,117.4366,84,Code_34106,
Universite de Monastir,34106,Sciences,2024,150.3564,84,Code_34106,117.4366
Universite de Monastir,34106,Sciences,2025,127.69,84,Code_34106,150.3564
Universite de Monastir,34106,Technique,2023,115.512,84,Code_34106,
Universite de Monastir,34106,Technique,2024,112.925,84,Code_34106,115.512
Universite de Monastir,34106,Technique,2025,113.3201,84,Code_34106,112.925
Universite de Monastir,34147,Economie,2023,79.862,84,Code_34147,
Universite de Monastir,34147,Economie,2024,81.476,84,Code_34147,79.862
Universite de Monastir,34147,Economie,2025,79.1274,84,Code_34147,81.476
Universite de Monastir,34147,Informatique,2023,117.0667,84,Code_34147,
Universite de Monastir,34147,Informatique,2024,115.9817,84,Code_34147,117.0667
Universite de Monastir,34147,Informatique,2025,116.235,84,Code_34147,115.9817
Universite de Monastir,34147,Lettres,2023,103.3383,84,Code_34147,
Universite de Monastir,34147,Lettres,2024,108.815,84,Code_34147,103.3383
Universite de Monastir,34147,Lettres,2025,101.6632,84,Code_34147,108.815
Universite de Monastir,34147,Mathematiques,2023,96.398,84,Code_34147,
Universite de Monastir,34147,Mathematiques,2024,104.1817,84,Code_34147,96.398
Universite de Monastir,34147,Mathematiques,2025,137.9605,84,Code_34147,104.1817
Universite de Monastir,34147,Sciences,2023,127.7348,84,Code_34147,
Universite de Monastir,34147,Sciences,2024,134.7933,84,Code_34147,127.7348
Universite de Monastir,34147,Sciences,2025,127.2217,84,Code_34147,134.7933
Universite de Monastir,34147,Sport,2023,87.0115,84,Code_34147,
Universite de Monastir,34147,Sport,2024,164.8683,84,Code_34147,87.0115
Universite de Monastir,34147,Sport,2025,178.6454,84,Code_34147,164.8683
Universite de Monastir,34147,Technique,2023,110.9329,84,Code_34147,
Universite de Monastir,34147,Technique,2024,112.1417,84,Code_34147,110.9329
Universite de Monastir,34147,Technique,2025,118.4855,84,Code_34147,112.1417
Universite de Monastir,34208,Economie,2023,83.9775,85,Code_34208,
Universite de Monastir,34208,Economie,2024,94.1958,85,Code_34208,83.9775
Universite de Monastir,34208,Economie,2025,91.1816,85,Code_34208,94.1958
Universite de Monastir,34208,Informatique,2023,85.0915,85,Code_34208,
Universite de Monastir,34208,Informatique,2024,82.6431,85,Code_34208,85.0915
Universite de Monastir,34208,Informatique,2025,85.3318,85,Code_34208,82.6431
Universite de Monastir,34208,Lettres,2023,116.1271,85,Code_34208,
Universite de Monastir,34208,Lettres,2024,119.805,85,Code_34208,116.1271
Universite de Monastir,34208,Lettres,2025,111.45,85,Code_34208,119.805
Universite de Monastir,34208,Mathematiques,2023,99.9968,85,Code_34208,
Universite de Monastir,34208,Mathematiques,2024,114.81,85,Code_34208,99.9968
Universite de Monastir,34208,Mathematiques,2025,104.6852,85,Code_34208,114.81
Universite de Monastir,34208,Sciences,2023,119.325,85,Code_34208,
Universite de Monastir,34208,Sciences,2024,119.7758,85,Code_34208,119.325
Universite de Monastir,34208,Sciences,2025,120.295,85,Code_34208,119.7758
Universite de Monastir,34208,Sport,2023,147.1,85,Code_34208,
Universite de Monastir,34208,Sport,2024,138.21,85,Code_34208,147.1
Universite de Monastir,34208,Sport,2025,94.035,85,Code_34208,138.21
Universite de Monastir,34208,Technique,2023,79.9933,85,Code_34208,
Universite de Monastir,34208,Technique,2024,94.505,85,Code_34208,79.9933
Universite de Monastir,34208,Technique,2025,83.0949,85,Code_34208,94.505
Universite de Monastir,34318,Economie,2023,101.44,85,Code_34318,
Universite de Monastir,34318,Economie,2024,112.805,85,Code_34318,101.44
Universite de Monastir,34318,Economie,2025,103.565,85,Code_34318,112.805
Universite de Monastir,34318,Informatique,2023,107.321,85,Code_34318,
Universite de Monastir,34318,Informatique,2024,115.15,85,Code_34318,107.321
Universite de Monastir,34318,Informatique,2025,110.4133,85,Code_34318,115.15
Universite de Monastir,34318,Mathematiques,2023,96.185,85,Code_34318,
Universite de Monastir,34318,Mathematiques,2024,104.58,85,Code_34318,96.185
Universite de Monastir,34318,Mathematiques,2025,106.1202,85,Code_34318,104.58
Universite de Monastir,34318,Sciences,2023,118.55,85,Code_34318,
Universite de Monastir,34318,Sciences,2024,121.31,85,Code_34318,118.55
Universite de Monastir,34318,Sciences,2025,127.421,85,Code_34318,121.31
Universite de Monastir,34318,Technique,2023,106.245,85,Code_34318,
Universite de Monastir,34318,Technique,2024,140.2128,85,Code_34318,106.245
Universite de Monastir,34318,Technique,2025,121.415,85,Code_34318,140.2128
ISET (Direction Generale),34394,Economie,2023,107.68,69,Code_34394,
ISET (Direction Generale),34394,Economie,2024,117.5877,69,Code_34394,107.68
ISET (Direction Generale),34394,Economie,2025,108.53,69,Code_34394,117.5877
ISET (Direction Generale),34394,Informatique,2023,111.775,69,Code_34394,
ISET (Direction Generale),34394,Informatique,2024,107.38,69,Code_34394,111.775
ISET (Direction Generale),34394,Informatique,2025,109.01,69,Code_34394,107.38
ISET (Direction Generale),34394,Mathematiques,2024,103.4235,69,Code_34394,
ISET (Direction Generale),34394,Mathematiques,2025,133.092,69,Code_34394,103.4235
ISET (Direction Generale),34394,Sciences,2023,127.0679,69,Code_34394,
ISET (Direction Generale),34394,Sciences,2024,126.4259,69,Code_34394,127.0679
ISET (Direction Generale),34394,Sciences,2025,121.7232,69,Code_34394,126.4259
ISET (Direction Generale),34394,Technique,2023,106.115,69,Code_34394,
ISET (Direction Generale),34394,Technique,2024,141.9034,69,Code_34394,106.115
ISET (Direction Generale),34394,Technique,2025,123.9488,69,Code_34394,141.9034
ISET (Direction Generale),34396,Economie,2023,102.52,69,Code_34396,
ISET (Direction Generale),34396,Economie,2024,111.2977,69,Code_34396,102.52
ISET (Direction Generale),34396,Economie,2025,101.324,69,Code_34396,111.2977
ISET (Direction Generale),34396,Informatique,2023,115.545,69,Code_34396,
ISET (Direction Generale),34396,Informatique,2024,117.66,69,Code_34396,115.545
ISET (Direction Generale),34396,Informatique,2025,97.64,69,Code_34396,117.66
ISET (Direction Generale),34396,Mathematiques,2023,108.8635,69,Code_34396,
ISET (Direction Generale),34396,Mathematiques,2024,114.5382,69,Code_34396,108.8635
ISET (Direction Generale),34396,Mathematiques,2025,112.805,69,Code_34396,114.5382
ISET (Direction Generale),34396,Sciences,2023,119.735,69,Code_34396,
ISET (Direction Generale),34396,Sciences,2024,126.0086,69,Code_34396,119.735
ISET (Direction Generale),34396,Sciences,2025,123.48,69,Code_34396,126.0086
ISET (Direction Generale),34396,Technique,2023,81.8923,69,Code_34396,
ISET (Direction Generale),34396,Technique,2024,143.8615,69,Code_34396,81.8923
ISET (Direction Generale),34396,Technique,2025,118.235,69,Code_34396,143.8615
Universite de Monastir,34501,Mathematiques,2023,97.23,81,Licence Chimie (Monastir),
Universite de Monastir,34501,Mathematiques,2024,102.13,81,Licence Chimie (Monastir),97.23
Universite de Monastir,34501,Mathematiques,2025,104.595,81,Licence Chimie (Monastir),102.13
Universite de Monastir,34501,Sciences,2023,84.9199,81,Licence Chimie (Monastir),
Universite de Monastir,34501,Sciences,2024,96.505,81,Licence Chimie (Monastir),84.9199
Universite de Monastir,34501,Sciences,2025,98.0336,81,Licence Chimie (Monastir),96.505
Universite de Monastir,34501,Technique,2023,103.15,81,Licence Chimie (Monastir),
Universite de Monastir,34501,Technique,2024,107.15,81,Licence Chimie (Monastir),103.15
Universite de Monastir,34501,Technique,2025,104.935,81,Licence Chimie (Monastir),107.15
Universite de Monastir,34502,Mathematiques,2023,107.4066,81,Licence Physique-Chimie (Monastir),
Universite de Monastir,34502,Mathematiques,2024,105.6536,81,Licence Physique-Chimie (Monastir),107.4066
Universite de Monastir,34502,Mathematiques,2025,107.485,81,Licence Physique-Chimie (Monastir),105.6536
Universite de Monastir,34502,Sciences,2023,89.5144,81,Licence Physique-Chimie (Monastir),
Universite de Monastir,34502,Sciences,2024,93.3286,81,Licence Physique-Chimie (Monastir),89.5144
Universite de Monastir,34502,Sciences,2025,98.2474,81,Licence Physique-Chimie (Monastir),93.3286
Universite de Monastir,34502,Technique,2023,101.7356,81,Licence Physique-Chimie (Monastir),
Universite de Monastir,34502,Technique,2024,113.4521,81,Licence Physique-Chimie (Monastir),101.7356
Universite de Monastir,34502,Technique,2025,107.695,81,Licence Physique-Chimie (Monastir),113.4521
Universite de Monastir,34503,Mathematiques,2023,99.1285,81,Licence Physique (Monastir),
